timestamp,fc_total_kw,battery_total_kw,load_total_kw,ais_speed_kn
2024-07-31 08:00:17,0.0,-0.073101,-0.073101,0.0
2024-07-31 08:00:47,0.0,-0.073663,-0.073663,
2024-07-31 08:01:17,0.0,-0.073101,-0.073101,0.0
2024-07-31 08:01:47,0.0,-0.071977,-0.071977,
2024-07-31 08:02:17,0.0,-0.070853,-0.070853,0.0
2024-07-31 08:02:47,0.0,-0.070853,-0.070853,
2024-07-31 08:03:17,0.0,-0.070853,-0.070853,0.0
2024-07-31 08:03:47,0.0,-0.07253899999999999,-0.07253899999999999,
2024-07-31 08:04:17,0.0,-0.071415,-0.071415,0.0
2024-07-31 08:04:47,0.0,-0.07029099999999999,-0.07029099999999999,
2024-07-31 08:05:17,0.0,-0.073101,-0.073101,0.0
2024-07-31 08:05:47,0.0,-0.071415,-0.071415,
2024-07-31 08:06:17,0.0,-0.070853,-0.070853,0.0
2024-07-31 08:06:47,0.0,-0.070853,-0.070853,
2024-07-31 08:07:17,0.0,-0.071415,-0.071415,0.0
2024-07-31 08:07:47,0.0,-0.07253899999999999,-0.07253899999999999,
2024-07-31 08:08:17,0.0,-0.07253899999999999,-0.07253899999999999,0.0
2024-07-31 08:08:47,0.0,-0.070853,-0.070853,
2024-07-31 08:09:17,0.0,-0.071415,-0.071415,0.0
2024-07-31 08:09:47,0.0,-0.070853,-0.070853,
2024-07-31 08:10:17,0.0,-0.071415,-0.071415,0.0
2024-07-31 08:10:47,0.0,-0.070853,-0.070853,
2024-07-31 08:11:17,0.0,-0.071977,-0.071977,0.0
2024-07-31 08:11:47,0.0,-0.071977,-0.071977,
2024-07-31 08:12:17,0.0,-0.070853,-0.070853,0.0
2024-07-31 08:12:47,0.0,-0.070853,-0.070853,
2024-07-31 08:13:17,0.0,-0.073101,-0.073101,0.0
2024-07-31 08:13:47,0.0,-0.073663,-0.073663,
2024-07-31 08:14:17,0.0,-0.070853,-0.070853,0.0
2024-07-31 08:14:47,0.0,-0.070853,-0.070853,
2024-07-31 08:15:17,0.0,-0.07253899999999999,-0.07253899999999999,0.0
2024-07-31 08:15:47,0.0,-0.07253899999999999,-0.07253899999999999,
2024-07-31 08:16:17,0.0,-0.07253899999999999,-0.07253899999999999,0.0
2024-07-31 08:16:47,0.0,-0.070853,-0.070853,
2024-07-31 08:17:17,0.0,-0.07253899999999999,-0.07253899999999999,0.0
2024-07-31 08:17:47,0.0,-0.071977,-0.071977,
2024-07-31 08:18:17,0.0,-0.07253899999999999,-0.07253899999999999,0.0
2024-07-31 08:18:47,0.0,-0.071415,-0.071415,
2024-07-31 08:19:17,0.0,-0.071977,-0.071977,0.0
2024-07-31 08:19:47,0.0,-0.07253899999999999,-0.07253899999999999,
2024-07-31 08:20:17,0.0,-0.070853,-0.070853,0.0
2024-07-31 08:20:47,0.0,-0.070853,-0.070853,
2024-07-31 08:21:17,0.0,-0.07253899999999999,-0.07253899999999999,0.0
2024-07-31 08:21:47,0.0,-0.07253899999999999,-0.07253899999999999,
2024-07-31 08:22:17,0.0,-0.071976,-0.071976,0.0
2024-07-31 08:22:47,0.0,-0.07253899999999999,-0.07253899999999999,
2024-07-31 08:23:17,0.0,-0.073101,-0.073101,0.0
2024-07-31 08:23:47,0.0,-0.07253899999999999,-0.07253899999999999,
2024-07-31 08:24:17,0.0,-0.07253899999999999,-0.07253899999999999,0.0
2024-07-31 08:24:47,0.0,-0.073101,-0.073101,
2024-07-31 08:25:17,0.0,0.844746,0.844746,0.0
2024-07-31 08:25:47,0.0,1.3095940000000006,1.3095940000000006,
