timestamp,fc_total_kw,battery_total_kw,load_total_kw,speed_aligned_kn,speed_source,soc_mean_pct,propulsion_inverter_kw,parent_voyage,segment_id
2024-06-06 19:53:17,11.0,15.780918,26.780918,0.0,linear,38.141666666666666,26.2,6月6日10_00_6月6日21_00,operating_segment_0137
2024-06-06 19:53:47,9.0,17.610218,26.610218,0.0,linear,38.13333333333333,25.6,6月6日10_00_6月6日21_00,operating_segment_0137
2024-06-06 19:54:17,10.0,17.583508,27.583508,0.0,linear,38.12499999999999,25.0,6月6日10_00_6月6日21_00,operating_segment_0137
2024-06-06 19:54:47,8.0,17.858358,25.858358,0.0,linear,38.108333333333334,25.9,6月6日10_00_6月6日21_00,operating_segment_0137
2024-06-06 19:55:17,3.0,20.976268,23.976268,0.0,linear,38.1,25.5,6月6日10_00_6月6日21_00,operating_segment_0137
2024-06-06 19:55:47,0.0,23.094158,23.094158,0.0,linear,38.09166666666666,24.6,6月6日10_00_6月6日21_00,operating_segment_0137
2024-06-06 19:56:17,0.0,24.027918,24.027918,0.0,linear,38.08333333333333,25.0,6月6日10_00_6月6日21_00,operating_segment_0137
2024-06-06 19:56:47,0.0,23.357248000000002,23.357248000000002,0.0,linear,38.08333333333333,25.2,6月6日10_00_6月6日21_00,operating_segment_0137
2024-06-06 19:57:17,0.0,24.063188,24.063188,0.0,linear,38.06666666666667,25.5,6月6日10_00_6月6日21_00,operating_segment_0137
2024-06-06 19:57:47,0.0,23.762307999999997,23.762307999999997,0.0,linear,38.050000000000004,25.1,6月6日10_00_6月6日21_00,operating_segment_0137
2024-06-06 19:58:17,0.0,25.717228,25.717228,0.0,linear,38.041666666666664,26.9,6月6日10_00_6月6日21_00,operating_segment_0137
2024-06-06 19:58:47,0.0,25.063418,25.063418,0.0,linear,38.03333333333334,23.3,6月6日10_00_6月6日21_00,operating_segment_0137
2024-06-06 19:59:17,0.0,22.193528,22.193528,0.0,linear,38.01666666666667,23.3,6月6日10_00_6月6日21_00,operating_segment_0137
2024-06-06 19:59:47,0.0,21.747248,21.747248,0.0,linear,38.00833333333334,22.9,6月6日10_00_6月6日21_00,operating_segment_0137
2024-06-06 20:00:17,0.0,19.368428,19.368428,0.0,linear,38.00000000000001,20.5,6月6日10_00_6月6日21_00,operating_segment_0137
2024-06-06 20:00:47,0.0,19.504008000000002,19.504008000000002,0.0,linear,37.99166666666667,21.1,6月6日10_00_6月6日21_00,operating_segment_0137
2024-06-06 20:01:17,0.0,28.129820000000002,28.129820000000002,0.0,linear,37.983333333333334,29.1,6月6日10_00_6月6日21_00,operating_segment_0137
2024-06-06 20:01:47,0.0,28.764826,28.764826,0.0,nearest,37.958333333333336,28.6,6月6日10_00_6月6日21_00,operating_segment_0137
