timestamp,parent,左氢燃料电池#1_kw,左氢燃料电池#1_stopped,左氢燃料电池#2_kw,左氢燃料电池#2_stopped,左氢燃料电池#3_kw,左氢燃料电池#3_stopped,左氢燃料电池#4_kw,左氢燃料电池#4_stopped,左电池簇1_kw,左电池簇1_soc,左电池簇2_kw,左电池簇2_soc,左电池簇3_kw,左电池簇3_soc,左电池簇4_kw,左电池簇4_soc,左电池簇5_kw,左电池簇5_soc,左电池簇6_kw,左电池簇6_soc,左逆变电源_kw,右氢燃料电池#1_kw,右氢燃料电池#1_stopped,右氢燃料电池#2_kw,右氢燃料电池#2_stopped,右氢燃料电池#3_kw,右氢燃料电池#3_stopped,右氢燃料电池#4_kw,右氢燃料电池#4_stopped,右电池簇1_kw,右电池簇1_soc,右电池簇2_kw,右电池簇2_soc,右电池簇3_kw,右电池簇3_soc,右电池簇4_kw,右电池簇4_soc,右电池簇5_kw,右电池簇5_soc,右电池簇6_kw,右电池簇6_soc,右逆变电源_kw,fc_total_kw,battery_total_kw,load_total_kw,soc_mean_pct,soc_channel_count,fc_all_stopped,inverter_total_kw,aligned,speed_kn,speed_source,state_class,correction,eligible
2024-03-26 14:07:27,3月26日14_00_3月26日16_00,0,0,0,0,0,0,0,0,2.85184,79.9,2.70702,77.7,4.8546,83,4.8546,83.1,1.5792,83,1.7192,82.7,17.8,0,0,0,0,0,0,0,0,5.6916,81.6,5.7018,84.7,5.00864,79.8,5.02656,80.4,3.00742,78.6,3.00742,81.1,24.1,0,46.0099,46.0099,81.3,12,False,41.9,True,0,linear,normal_operation,none,True
2024-03-26 14:07:57,3月26日14_00_3月26日16_00,0,0,0,0,0,0,0,0,4.13294,79.9,4.13294,77.6,2.2878,83,2.2878,83.1,2.5816,83,2.7216,82.6,18.2,0,0,0,0,0,0,0,0,5.56884,81.6,5.56884,84.7,5.00864,79.8,4.8807,80.4,3.43226,78.6,3.14717,81.1,27.6,0,45.75113,45.75113,81.2833333333,12,False,45.8,True,0,linear,normal_operation,none,True
2024-03-26 14:08:27,3月26日14_00_3月26日16_00,0,0,0,0,0,0,0,0,15.6228,79.8,15.8998,77.6,18.204,82.9,17.174,83,12.5325,83,13.2566,82.6,25.7,0,0,0,0,0,0,0,0,10.9532,81.5,10.9532,84.6,15.2344,79.8,14.7312,80.3,10.9729,78.6,10.9729,81.1,27.5,0,166.5075,166.5075,81.2333333333,12,False,53.2,True,0,linear,normal_operation,none,True
2024-03-26 14:08:57,3月26日14_00_3月26日16_00,0,0,0,0,0,0,0,0,22.2604,79.7,23.4175,77.5,24.244,82.8,22.7012,82.9,17.4825,82.9,18.5925,82.5,26.3,0,0,0,0,0,0,0,0,12.3765,81.5,12.21,84.5,12.6768,79.7,12.4434,80.3,13.9556,78.5,13.2328,81,27.7,0,205.5932,205.5932,81.15,12,False,54,True,0.0190476190476,linear,normal_operation,none,True
2024-03-26 14:09:27,3月26日14_00_3月26日16_00,0,0,0,0,0,0,0,0,6.925,79.6,7.9222,77.4,4.27008,82.8,4.98176,82.9,9.6744,82.8,10.2304,82.4,28.1,0,0,0,0,0,0,0,0,5.26532,81.4,6.2828,84.5,12.51,79.6,12.555,80.2,12.099,78.4,7.6728,80.9,27,0,100.38876,100.38876,81.075,12,False,55.1,True,0.42,linear,normal_operation,none,True
2024-03-26 14:09:57,3月26日14_00_3月26日16_00,0,0,0,0,0,0,0,0,2.4186,79.6,2.4186,77.4,10.6368,82.7,9.8058,82.8,4.28544,82.8,4.99072,82.4,29.3,0,0,0,0,0,0,0,0,13.7392,81.3,13.653,84.4,14.4855,79.6,14.0058,80.2,12.9315,78.4,12.654,80.9,27.3,0,116.02496,116.02496,81.0416666667,12,False,56.6,True,0.861904761905,linear,normal_operation,none,True
2024-03-26 14:10:27,3月26日14_00_3月26日16_00,0,0,0,0,0,0,0,0,9.0856,79.6,9.6396,77.3,5.54888,82.7,5.838,82.8,7.2967,82.7,7.6866,82.4,28.3,0,0,0,0,0,0,0,0,12.9082,81.2,13.3514,84.3,13.653,79.5,13.4237,80.1,16.897,78.3,16.7308,80.8,27.7,0,132.05948,132.05948,80.975,12,False,56,True,2.1,linear,normal_operation,none,True
2024-03-26 14:10:57,3月26日14_00_3月26日16_00,0,0,0,0,0,0,0,0,7.3682,79.5,8.214,77.3,9.213,82.6,8.9355,82.7,7.5752,82.7,7.5752,82.3,27.5,0,0,0,0,0,0,0,0,7.548,81.2,7.5616,84.3,3.13591,79.4,3.1528,80,3.28073,78.2,3.13591,80.7,28.6,0,76.69605,76.69605,80.9083333333,12,False,56.1,True,3.05238095238,linear,normal_operation,none,True
2024-03-26 14:11:27,3月26日14_00_3月26日16_00,0,0,0,0,0,0,0,0,7.0912,79.5,6.9375,77.2,6.8265,82.6,6.66,82.7,6.2941,82.7,5.8485,82.3,27.9,0,0,0,0,0,0,0,0,5.40988,81.1,5.55886,84.2,9.9524,79.4,9.4471,80,6.8388,78.2,7.1168,80.7,27.4,0,83.98164,83.98164,80.8833333333,12,False,55.3,True,2.6,linear,normal_operation,none,True
2024-03-26 14:11:57,3月26日14_00_3月26日16_00,0,0,0,0,0,0,0,0,6.2715,79.4,6.8265,77.2,5.26532,82.6,4.8372,82.7,6.5726,82.6,6.8511,82.2,28.5,0,0,0,0,0,0,0,0,8.214,81.1,8.1176,84.2,9.5632,79.3,9.8412,79.9,8.1176,78.2,8.5624,80.7,27.3,0,89.04022,89.04022,80.8416666667,12,False,55.8,True,1.9,exact,normal_operation,none,True
